customer,product
11705,bottled beer
11705,brandy
11706,salty snack
11707,pork
11707,root vegetables
11707,whole milk
11707,sliced cheese
11708,frozen fish
11708,domestic eggs
11708,cake bar
11708,chocolate marshmallow
11709,candy
11710,grapes
11710,hard cheese
11710,margarine
11710,specialty fat
11711,newspapers
11712,sausage
11712,finished products
11712,semi-finished bread
11712,soda
11713,soda
11714,beef
11714,soda
11714,newspapers
11715,whole milk
11715,butter
11715,curd
11715,rubbing alcohol
11716,oil
11717,other vegetables
11717,whole milk
11717,beverages
11717,flour
11718,flower (seeds)
11719,pip fruit
11719,butter
11719,yogurt
11720,frankfurter
11720,beef
11720,root vegetables
11720,butter milk
11721,chocolate
11722,whole milk
11723,rolls/buns
11723,shopping bags
11724,hamburger meat
11724,root vegetables
11724,whole milk
11724,frozen vegetables
11725,rolls/buns
11725,Instant food products
11726,chicken
11726,spread cheese
11726,frozen meals
11726,domestic eggs
11727,sausage
11727,other vegetables
11727,whipped/sour cream
11727,ice cream
11728,domestic eggs
11728,rolls/buns
11728,coffee
11728,bottled water
11729,newspapers
11730,hamburger meat
11730,berries
11730,other vegetables
11730,whole milk
11731,beverages
11731,soft cheese
11731,hard cheese
11731,pastry
11732,sauces
11732,waffles
11733,sausage
11733,pork
11733,citrus fruit
11733,root vegetables
11734,other vegetables
11734,curd
11734,soft cheese
11734,hard cheese
11735,cream cheese 
11735,frozen dessert
11735,roll products 
11735,rice
11736,oil
11736,coffee
11736,fruit/vegetable juice
11736,chocolate
11737,abrasive cleaner
11738,margarine
11739,grapes
11739,other vegetables
11739,whole milk
11739,butter
11740,coffee
11740,bottled water
11741,canned beer
11742,bottled beer
11743,hamburger meat
11743,pip fruit
11743,other vegetables
11743,whole milk
11744,curd
11744,roll products 
11745,shopping bags
11746,citrus fruit
11746,tropical fruit
11746,grapes
11746,root vegetables
11747,herbs
11747,other vegetables
11747,whole milk
11747,frozen vegetables
11748,rice
11748,dog food
11748,bottled water
11748,misc. beverages
11749,fruit/vegetable juice
11749,napkins
11750,root vegetables
11750,domestic eggs
11750,white bread
11751,berries
11751,whole milk
11751,yogurt
11751,sugar
11752,cling film/bags
11752,house keeping products
11753,whole milk
11753,butter
11753,curd
11753,whipped/sour cream
11754,newspapers
11755,frankfurter
11755,pork
11755,beef
11755,tropical fruit
11756,other vegetables
11756,whole milk
11756,yogurt
11756,rolls/buns
11757,semi-finished bread
11757,pickled vegetables
11757,soda
11757,newspapers
11758,other vegetables
11758,whole milk
11758,pastry
11758,margarine
11759,bottled water
11760,cream cheese 
11760,rolls/buns
11760,brown bread
11761,citrus fruit
11761,yogurt
11761,rolls/buns
11761,pastry
11762,tropical fruit
11762,other vegetables
11762,whole milk
11762,pastry
11763,rice
11763,flower (seeds)
11764,other vegetables
11764,rolls/buns
11765,brown bread
11765,sugar
11765,canned fish
11765,coffee
11766,soda
11767,specialty bar
11768,processed cheese
11768,rolls/buns
11768,specialty chocolate
11769,chicken
11769,pork
11769,frozen vegetables
11769,margarine
11770,sausage
11770,sliced cheese
11770,rolls/buns
11770,fruit/vegetable juice
11771,sausage
11771,rolls/buns
11771,canned beer
11772,chicken
11772,other vegetables
11772,chewing gum
11772,shopping bags
11773,cream cheese 
11773,processed cheese
11773,specialty bar
11774,other vegetables
11774,whole milk
11774,chocolate
11775,pastry
11775,canned beer
11776,soda
11777,citrus fruit
11777,other vegetables
11777,whole milk
11777,soda
11778,whole milk
11778,cream cheese 
11778,chewing gum
11779,curd
11779,fruit/vegetable juice
11779,specialty chocolate
11780,other vegetables
11781,sausage
11781,chicken
11781,berries
11781,root vegetables
11782,other vegetables
11782,butter milk
11782,rolls/buns
11782,salt
11783,mustard
11783,canned fish
11783,coffee
11783,bottled water
11784,fruit/vegetable juice
11784,cling film/bags
11784,newspapers
11785,beef
11785,whole milk
11785,sliced cheese
11786,yogurt
11786,rolls/buns
11787,finished products
11787,butter
11787,curd
11787,soda
11788,grapes
11788,fruit/vegetable juice
11788,red/blush wine
11788,long life bakery product
11789,waffles
11789,specialty chocolate
11789,shopping bags
11790,frozen vegetables
11790,flour
11790,bottled beer
11790,liquor (appetizer)
11791,salty snack
11791,dishes
11792,sausage
11792,tropical fruit
11792,pip fruit
11792,spices
11793,pet care
11793,canned beer
11794,pork
11794,citrus fruit
11794,other vegetables
11794,whole milk
11795,whipped/sour cream
11795,specialty cheese
11795,domestic eggs
11795,canned vegetables
11796,fruit/vegetable juice
11796,canned beer
11796,specialty bar
11797,UHT-milk
11798,mayonnaise
11799,tropical fruit
11799,whole milk
11799,pickled vegetables
11799,soda
11800,turkey
11800,seasonal products
11801,sausage
11801,hard cheese
11801,pastry
11802,rolls/buns
11802,brown bread
11802,specialty bar
11803,soda
11803,bottled beer
11803,liquor
11803,red/blush wine
11804,roll products 
11805,soda
11806,sausage
11806,pip fruit
11806,root vegetables
11806,whole milk
11807,rolls/buns
11807,pastry
11807,coffee
11808,other vegetables
11808,whole milk
11808,brown bread
11808,margarine
11809,sausage
11809,rolls/buns
11809,red/blush wine
11809,shopping bags
11810,other vegetables
11810,whole milk
11810,curd
11810,whipped/sour cream
11811,domestic eggs
11811,brown bread
11811,flour
11811,coffee
11812,yogurt
11812,domestic eggs
11812,rolls/buns
11813,meat
11813,root vegetables
11813,whole milk
11813,curd
11814,pastry
11814,brandy
11815,frankfurter
11815,pork
11815,other vegetables
11815,brown bread
11816,pickled vegetables
11816,coffee
11816,newspapers
11817,other vegetables
11817,whole milk
11817,frozen meals
11817,pastry
11818,fruit/vegetable juice
11818,long life bakery product
11818,shopping bags
11819,berries
11819,yogurt
11819,shopping bags
11820,rolls/buns
11821,beverages
11822,flour
11823,frankfurter
11823,ham
11823,whole milk
11823,cream cheese 
11824,processed cheese
11824,white bread
11824,shopping bags
11825,UHT-milk
11825,rolls/buns
11826,citrus fruit
11826,tropical fruit
11826,onions
11826,other vegetables
11827,pastry
11827,bottled water
11827,bathroom cleaner
11827,newspapers
11828,other vegetables
11828,butter
11828,bottled water
11828,detergent
11829,whole milk
11829,frozen meals
11829,mustard
11829,canned fish
11830,bottled beer
11831,bottled beer
11832,onions
11832,brown bread
11833,whole milk
11833,curd
11833,yogurt
11833,artif. sweetener
11834,rum
11834,hygiene articles
11834,napkins
11834,photo/film
11835,cookware
11836,beef
11836,citrus fruit
11836,other vegetables
11837,chicken
11837,grapes
11838,sausage
11838,berries
11838,whipped/sour cream
11838,shopping bags
11839,baking powder
11839,coffee
11839,canned beer
11840,rolls/buns
11841,long life bakery product
11842,cookware
11843,pip fruit
11843,grapes
11843,yogurt
11843,hard cheese
11844,napkins
11845,citrus fruit
11845,frozen meals
11845,canned beer
11845,red/blush wine
11846,hamburger meat
11846,pickled vegetables
11846,hygiene articles
11847,chicken
11847,root vegetables
11848,beef
11848,instant coffee
11849,soda
11850,ham
11850,berries
11850,onions
11850,whole milk
11851,butter milk
11851,yogurt
11851,whipped/sour cream
11851,cream cheese 
11852,mayonnaise
11852,pastry
11852,semi-finished bread
11852,chocolate
11853,specialty chocolate
11853,hygiene articles
11853,cling film/bags
11854,citrus fruit
11854,root vegetables
11854,rolls/buns
11855,hygiene articles
11856,citrus fruit
11856,tropical fruit
11856,dessert
11856,fruit/vegetable juice
11857,bottled beer
11857,light bulbs
11858,photo/film
11859,soda
11860,sausage
11860,rolls/buns
11860,soda
11860,chocolate
11861,whole milk
11862,citrus fruit
11862,yogurt
11862,soda
11863,cat food
11863,soda
11863,candy
11864,rolls/buns
11864,pastry
11864,candy
11865,cake bar
11865,specialty chocolate
11866,yogurt
11866,long life bakery product
11867,frankfurter
11867,pork
11867,tropical fruit
11867,pip fruit
11868,other vegetables
11868,whole milk
11868,dessert
11868,whipped/sour cream
11869,cream cheese 
11869,frozen meals
11869,cat food
11869,salty snack
11870,cake bar
11870,chewing gum
11870,specialty bar
11870,seasonal products
11871,sausage
11871,ham
11871,citrus fruit
11871,root vegetables
11872,other vegetables
11872,whole milk
11872,soft cheese
11872,processed cheese
11873,frozen vegetables
11873,salt
11873,oil
11873,margarine
11874,soda
11874,fruit/vegetable juice
11874,bottled beer
11874,chocolate
11875,frozen meals
11875,specialty bar
11876,whole milk
11877,sausage
11877,tropical fruit
11877,berries
11877,yogurt
11878,shopping bags
11879,pork
11879,packaged fruit/vegetables
11879,ice cream
11879,oil
11880,detergent
11881,root vegetables
11881,other vegetables
11881,canned fish
11881,shopping bags
11882,waffles
11883,berries
11883,root vegetables
11883,whole milk
11883,butter
11884,rolls/buns
11884,salty snack
11885,hamburger meat
11885,frozen meals
11885,red/blush wine
11886,waffles
11887,chicken
11887,frozen vegetables
11887,soda
11887,canned beer
11888,hygiene articles
11889,chicken
11889,tropical fruit
11889,root vegetables
11889,whole milk
11890,white bread
11890,specialty bar
11890,shopping bags
11891,frankfurter
11891,whole milk
11891,dessert
11891,white bread
11892,shopping bags
11893,cooking chocolate
11894,pork
11894,canned beer
11895,root vegetables
11895,whole milk
11895,rolls/buns
11895,zwieback
11896,newspapers
11897,cream cheese 
11897,brown bread
11898,chocolate
11899,brown bread
11899,hair spray
11900,chicken
11900,other vegetables
11900,whole milk
11900,curd
11901,long life bakery product
11902,turkey
11902,roll products 
11902,dishes
11903,other vegetables
11903,whole milk
11903,cake bar
11903,detergent
11904,grapes
11905,frozen potato products
11905,ketchup
11905,chocolate
11905,hygiene articles
11906,shopping bags
11907,dog food
11907,pet care
11907,shopping bags
11908,hamburger meat
11908,whole milk
11908,butter
11908,UHT-milk
11909,cat food
11909,pet care
11909,detergent
11910,tropical fruit
11910,bottled beer
11911,citrus fruit
11912,sausage
11912,whole milk
11912,curd
11912,cat food
11913,pip fruit
11913,yogurt
11913,brown bread
11914,tropical fruit
11914,curd
11914,yogurt
11914,whipped/sour cream
11915,frankfurter
11915,frozen potato products
11915,rolls/buns
11915,specialty fat
11916,sausage
11917,baking powder
11918,bottled water
11919,root vegetables
11920,bottled beer
11921,zwieback
11922,root vegetables
11922,sliced cheese
11923,sausage
11923,rolls/buns
11923,fruit/vegetable juice
11923,cake bar
11924,condensed milk
11924,coffee
11924,shopping bags
11925,citrus fruit
11925,other vegetables
11925,beverages
11925,snack products
11926,other vegetables
11926,hard cheese
11926,frozen vegetables
11926,fruit/vegetable juice
11927,long life bakery product
11928,pet care
11929,yogurt
11929,canned beer
11930,pip fruit
11930,condensed milk
11930,bottled beer
11930,red/blush wine
11931,chocolate
11931,shopping bags
11932,whole milk
11932,brown bread
11932,soda
11932,bottled beer
11933,salty snack
11933,long life bakery product
11933,chocolate
11933,shopping bags
11934,other vegetables
11934,ice cream
11935,meat
11935,ice cream
11935,rolls/buns
11935,soda
11936,long life bakery product
11936,napkins
11937,whole milk
11938,rolls/buns
11938,dishes
11939,ham
11939,root vegetables
11939,butter
11939,UHT-milk
11940,rolls/buns
11940,pasta
11940,sugar
11940,coffee
11941,soda
11942,honey
11942,flower (seeds)
11943,chicken
11943,citrus fruit
11943,cat food
11943,white wine
11944,shopping bags
11945,white wine
11946,semi-finished bread
11946,bottled beer
11946,red/blush wine
11947,frankfurter
11947,pork
11947,whole milk
11947,yogurt
11948,UHT-milk
11948,brown bread
11949,other vegetables
11949,curd
11949,whipped/sour cream
11949,pastry
11950,baking powder
11950,canned fruit
11951,whole milk
11951,pasta
11951,long life bakery product
11951,chocolate
11952,sausage
11953,tropical fruit
11953,root vegetables
11953,whole milk
11953,hard cheese
11954,curd cheese
11954,sugar
11954,canned fish
11955,other vegetables
11955,whole milk
11955,soda
11956,soda
11956,bottled beer
11957,specialty bar
11958,pork
11958,berries
11958,whole milk
11958,butter
11959,yogurt
11959,whipped/sour cream
11959,hard cheese
11960,butter
11960,sliced cheese
11960,frozen dessert
11960,rolls/buns
11961,pastry
11961,soda
11961,bottled beer
11962,yogurt
11962,napkins
11963,tropical fruit
11963,pip fruit
11963,grapes
11964,bottled beer
11965,sausage
11965,pip fruit
11965,berries
11965,whole milk
11966,curd
11966,dessert
11966,butter milk
11966,yogurt
11967,whipped/sour cream
11967,soft cheese
11967,sliced cheese
11967,curd cheese
11968,domestic eggs
11968,rolls/buns
11968,sugar
11968,long life bakery product
11969,grapes
11969,hard cheese
11970,pork
11970,beef
11970,whole milk
11970,frozen vegetables
11971,sugar
11971,canned beer
11971,detergent
11971,skin care
11972,napkins
11972,flower (seeds)
11973,citrus fruit
11974,yogurt
11974,liquor (appetizer)
11974,nut snack
11974,long life bakery product
11975,hygiene articles
11975,shopping bags
11976,brandy
11976,liquor
11976,liquor (appetizer)
11976,long life bakery product
11977,dish cleaner
11977,napkins
11977,dishes
11977,shopping bags
11978,turkey
11978,frozen potato products
11978,soda
11979,whole milk
11979,cake bar
11980,finished products
11980,grapes
11980,other vegetables
11980,curd
11981,beverages
11981,rolls/buns
11981,pastry
11981,waffles
11982,specialty bar
11983,onions
11983,other vegetables
11983,soft cheese
11983,hard cheese
11984,salad dressing
11984,specialty chocolate
11985,yogurt
11985,specialty chocolate
11986,curd
11986,seasonal products
11986,female sanitary products
11987,beef
11987,root vegetables
11987,onions
11987,herbs
11988,whole milk
11988,curd cheese
11988,rolls/buns
11988,oil
11989,jam
11989,bottled water
11989,waffles
11990,misc. beverages
11991,sausage
11991,whole milk
11991,curd
11991,bottled beer
11992,citrus fruit
11992,whipped/sour cream
11992,brown bread
11992,bottled water
11993,hygiene articles
11994,chicken
11994,pork
11994,herbs
11994,other vegetables
11995,canned fish
11995,misc. beverages
11995,napkins
11995,newspapers
11996,other vegetables
11996,butter milk
11996,bottled water
11996,bottled beer
11997,ice cream
11998,sausage
11998,chicken
11998,grapes
11998,whole milk
11999,cream cheese 
11999,ice cream
11999,domestic eggs
11999,pickled vegetables
12000,soda
12000,chocolate
12000,shopping bags
12001,tropical fruit
12001,whole milk
12001,salty snack
12001,kitchen towels
12002,pip fruit
12002,butter
12002,soft cheese
12002,white bread
12003,misc. beverages
12004,grapes
12004,brown bread
12005,berries
12005,whole milk
12006,bottled water
12007,pork
12007,tropical fruit
12007,nuts/prunes
12007,rolls/buns
12008,newspapers
12009,pork
12009,tropical fruit
12009,processed cheese
12009,specialty vegetables
12010,bottled water
12010,soda
12010,bottled beer
12011,sausage
12011,rolls/buns
12012,rolls/buns
12013,whole milk
12013,ice cream
12013,soda
12014,beef
12014,citrus fruit
12014,grapes
12014,berries
12015,butter milk
12015,yogurt
12015,sliced cheese
12015,rolls/buns
12016,beef
12016,soft cheese
12016,chewing gum
12017,ham
12017,tropical fruit
12017,root vegetables
12017,other vegetables
12018,whole milk
12018,butter
12018,yogurt
12018,frozen vegetables
12019,frozen dessert
12019,frozen potato products
12019,white bread
12019,pasta
12020,honey
12020,chewing gum
12020,detergent
12020,hygiene articles
12021,other vegetables
12021,butter
12022,hamburger meat
12022,hard cheese
12022,sauces
12022,coffee
12023,toilet cleaner
12023,shopping bags
12024,berries
12024,whole milk
12024,whipped/sour cream
12024,pastry
